Model	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
AB_csp_emvar-eDPDC	0.510495867769	0.839082410103	0.68408677686	0.71920401641	0.894743801653	0.753520784771	0.526900826446	0.636155839985
SVC_csp_mvar-DCphs	0.452518595041	0.941960242803	0.868402892562	0.814885776271	0.955300275482	0.839997828968	0.600743801653	0.839617319632
SVC_csp_emvar-eCOH	0.665047520661	0.936494449182	0.897975206612	0.766852457268	0.947713498623	0.875488482106	0.65847107438	0.866233140655
AB_ica_mvar-COH	0.586537190083	0.995122425257	0.754342975207	0.670156730619	0.922512396694	0.858304481466	0.514545454545	0.708183778328
SVC_ica_mvar-S	0.707679752066	0.984281655598	0.822865702479	0.703229590528	0.936187327824	0.769630696101	0.66367768595	0.853670367312
SVC_csp_emvar-ePDCphs	0.446671487603	0.87680580065	0.82158677686	0.714700252275	0.921504132231	0.744028234837	0.394504132231	0.799678869621
AB_ica_mvar-PCOH	0.615338842975	0.941316852982	0.822863636364	0.745174943096	0.975702479339	0.677623234609	0.537603305785	0.668602165336
AB_csp_emvar-PCOH	0.706710743802	0.952938200262	0.820861570248	0.746903645495	0.87676584022	0.745119463869	0.552954545455	0.671136648622
AB_csp_emvar-DTF	0.485103305785	0.974521871556	0.766285123967	0.684109721431	0.881994490358	0.766822638146	0.463719008264	0.615941370768
SVC_csp_emvar-Pphs	0.55582231405	0.971884956901	0.856979338843	0.775745011981	0.923939393939	0.731573369441	0.616776859504	0.855270514114
AB_ica_emvar-PCOH	0.583603305785	0.942394683158	0.825392561983	0.756286387464	0.97494214876	0.677623234609	0.537603305785	0.663676178243
SVC_ica_emvar-COHphs	0.56894214876	0.965259020424	0.815260330579	0.761771725836	0.945614325069	0.752179601444	0.589400826446	0.835521454568
AB_csp_FFT	0.612533057851	0.780639545111	0.669702479339	0.635893244554	0.599179063361	0.594069941496	0.555950413223	0.56025354008
SVC_csp_emvar-COH	0.665047520661	0.936494449182	0.897975206612	0.766852457268	0.947713498623	0.875488482106	0.65847107438	0.866233446494
SVC_csp_emvar-eG	0.400148760331	0.891372137323	0.827161157025	0.714775734914	0.927101928375	0.855070787056	0.368347107438	0.807866088632
SVC_csp_mvar-Sphs	0.59820661157	0.959493780228	0.839743801653	0.789012060559	0.95061707989	0.69260620915	0.588429752066	0.845475961097
AB_ica_mvar-PDC	0.475446280992	0.994606411781	0.757772727273	0.815256224402	0.941845730028	0.831412256045	0.525909090909	0.685262485855
SVC_csp_mvar-PDCphs	0.463305785124	0.976977693387	0.803640495868	0.810563570379	0.951292011019	0.824664918415	0.603553719008	0.840828745756
RF_ica_var	0.674049586777	0.604640985571	0.612159090909	0.523393519491	0.807892561983	0.73071638329	0.39020661157	0.669745771783
RF_ica_ampcorrcoef-low_gamma-eig	0.439522727273	0.536171529072	0.585340909091	0.627611149436	0.767966942149	0.64553053156	0.489855371901	0.649414319357
RF_ica_ampcorrcoef-alpha-eig	0.512289256198	0.661258796782	0.513719008264	0.701215320476	0.650666666667	0.621009301156	0.575	0.659763510414
XT_ica_psd_logfBB	0.661549586777	0.846427097245	0.721991735537	0.742605734015	0.814812672176	0.813982586041	0.501818181818	0.779040508304
XT_csp_pib_ratio	0.573	0.755173989134	0.757241735537	0.725160779687	0.721988980716	0.874118732575	0.440227272727	0.723726335749
AB_csp_lmom-3	0.578603305785	0.748424571313	0.571061983471	0.623582809287	0.637754820937	0.669190490882	0.340247933884	0.512120683855
XT_ica_emvar-ePphs	0.524111570248	0.824681684864	0.721789256198	0.596499905022	0.848517906336	0.816420711641	0.469318181818	0.749815655871
AB_csp_ampcorrcoef-delta-eig	0.660681818182	0.634488268064	0.727584710744	0.718683036235	0.736575757576	0.679031548517	0.331921487603	0.59261086644
RF_csp_lmom-6	0.603576446281	0.569758232944	0.619002066116	0.67487647841	0.6231184573	0.617091446136	0.464876033058	0.639733003028
XT_ica_pib_ratio	0.540915289256	0.8147668404	0.763907024793	0.726278622583	0.695060606061	0.92967571644	0.639090909091	0.757283160535
RF_ica_emvar-P	0.562440082645	0.862880610476	0.695512396694	0.657870756393	0.850512396694	0.862362310892	0.554876033058	0.769657155091
AB_csp_emvar-S	0.618243801653	0.985924950953	0.715330578512	0.718579160127	0.820523415978	0.818788850039	0.645537190083	0.667035431385
RF_ica_mvar-S	0.578466942149	0.759075052992	0.717564049587	0.671917958869	0.814228650138	0.731419111934	0.670330578512	0.744496131144
XT_ica_mvar-DTF	0.522295454545	0.854580933553	0.717772727273	0.689639616222	0.845707988981	0.82259386855	0.553285123967	0.758681683335
XT_ica_FFT	0.535039256198	0.800401564587	0.556433884298	0.539776817999	0.590173553719	0.41413284428	0.492582644628	0.663459873995
RF_csp_mvar-DCphs	0.544142561983	0.78034118322	0.69791322314	0.753255817829	0.820107438017	0.822271070433	0.441962809917	0.754335948252
RF_csp_mvar-Pphs	0.525004132231	0.898647799158	0.663188016529	0.64668626216	0.76149862259	0.814405365876	0.547417355372	0.751372067774
XT_ica_spearman	0.687161157025	0.911822930759	0.715435950413	0.552852310635	0.884658402204	0.853829585447	0.473595041322	0.777333394501
XT_csp_mvar-DTF	0.548194214876	0.826426644636	0.687394628099	0.638635113924	0.838878787879	0.873196044152	0.543347107438	0.763200140686
SVC_csp_phase-alpha-sync	0.711545454545	0.934074471207	0.810407024793	0.582767630112	0.944672176309	0.883724119018	0.512190082645	0.82202059822
XT_ica_act	0.543892561983	0.841931552927	0.701640495868	0.592712876039	0.735691460055	0.792855020796	0.606508264463	0.718330733706
AB_ica_lmom-4	0.582479338843	0.6259721475	0.708853305785	0.716892048162	0.674319559229	0.598074923443	0.571983471074	0.562924809616
RF_csp_pib	0.668466942149	0.722893983636	0.746068181818	0.622424642332	0.805878787879	0.753333676128	0.778574380165	0.751789154968
AB_ica_emvar-ePDCphs	0.476842975207	0.895855355693	0.779103305785	0.795290983074	0.877123966942	0.78368669729	0.452066115702	0.657275591033
AB_ica_PSDcorrcoef	0.560175619835	0.858299795251	0.728347107438	0.746563223792	0.848269972452	0.766739796152	0.421880165289	0.622610560602
SVC_csp_PSDcorrcoefeig	0.409359504132	0.606564868801	0.649247933884	0.63442254948	0.419531680441	0.826965926231	0.429214876033	0.680385662293
AB_ica_phase-beta-dif	0.609429752066	0.973739371089	0.702797520661	0.723914899573	0.844314049587	0.699396396088	0.421859504132	0.638493516225
AB_csp_pwling1	0.735433884298	0.802082749905	0.720252066116	0.537888885556	0.730920110193	0.579308355044	0.407396694215	0.558321482093
RF_csp_ampcorrcoef-low_gamma-eig	0.454070247934	0.587503973886	0.555318181818	0.603658625183	0.623564738292	0.644746389232	0.45791322314	0.60764068569
AB_ica_FFTcorrcoefeig	0.497632231405	0.66602770597	0.640074380165	0.585942633194	0.557314049587	0.592807315234	0.533553719008	0.555525430468
XT_csp_ampcorrcoef-beta	0.525450413223	0.549926769079	0.574973140496	0.607526668866	0.766101928375	0.790861099685	0.550867768595	0.658368045998
RF_csp_ampcorrcoef-beta-eig	0.470995867769	0.478574100837	0.50844214876	0.640650550373	0.592641873278	0.732200397642	0.403719008264	0.589485579717
RF_ica_mvar-Hphs	0.544419421488	0.853618597508	0.677466942149	0.765620207352	0.821093663912	0.888714635038	0.38708677686	0.76885096492
SVC_ica_lmom-6	0.701814049587	0.765118095398	0.751280991736	0.773233023071	0.775035812672	0.841843205814	0.491363636364	0.754088219103
RF_ica_FFTcorrcoef	0.471126033058	0.775422587723	0.67722107438	0.590529878128	0.741280991736	0.683057955117	0.538223140496	0.707352968162
AB_ica_emvar-Pphs	0.498582644628	0.978792171505	0.729731404959	0.730660014863	0.891796143251	0.81488384981	0.500723140496	0.687051334985
AB_ica_emvar-ePphs	0.501070247934	0.977053078884	0.741194214876	0.73393592807	0.890611570248	0.814735305544	0.494690082645	0.683572804844
RF_ica_coher_logf	0.587592975207	0.964675362146	0.713530991736	0.684298777948	0.875884297521	0.832244960921	0.510599173554	0.788795913998
XT_csp_ilingam-causalindex	0.560991735537	0.593713835669	0.513103305785	0.551773058863	0.530796143251	0.597376479729	0.479380165289	0.616433770682
AB_csp_phase-theta-dif	0.577297520661	0.808855414463	0.703210743802	0.62897543565	0.823608815427	0.807490915947	0.533780991736	0.610431538062
AB_ica_emvar-H	0.554902892562	0.954791825589	0.753384297521	0.78926363603	0.951719008264	0.794249051602	0.590495867769	0.681292320396
RF_csp_pwling1	0.63944214876	0.755135211703	0.661008264463	0.579460857336	0.647504132231	0.546112996481	0.421446280992	0.683573187143
XT_ica_emvar-DCphs	0.619378099174	0.864899797933	0.726033057851	0.712679150462	0.82041046832	0.823095205448	0.572148760331	0.779767027556
RF_csp_emvar-DCphs	0.544142561983	0.78034118322	0.69791322314	0.753255817829	0.820107438017	0.822271070433	0.441962809917	0.754335948252
XT_ica_PSDcorrcoef	0.620037190083	0.778310335416	0.631309917355	0.640623289977	0.768165289256	0.882331516523	0.517809917355	0.722333394501
SVC_ica_lmom-4	0.681553719008	0.821236212688	0.750702479339	0.721587901449	0.777261707989	0.845094039947	0.76132231405	0.782757133682
SVC_ica_xcorr-ypeak	0.726512396694	0.938243673732	0.806076446281	0.637999326821	0.944848484848	0.828988413547	0.661652892562	0.850769566015
XT_ica_mvar-DC	0.54783677686	0.893133515258	0.727004132231	0.661445567519	0.876972451791	0.784116618675	0.556012396694	0.770191531333
AB_ica_pwling1	0.617400826446	0.73239928616	0.780305785124	0.683070793717	0.841702479339	0.541972325061	0.36041322314	0.556188870539
XT_csp_emvar-Sphs	0.58747107438	0.912707490074	0.695727272727	0.617256664301	0.829721763085	0.791472416472	0.555020661157	0.767071902621
XT_ica_xcorr-tpeak	0.605863636364	0.785347564117	0.668576446281	0.605431584069	0.785121212121	0.83229638009	0.440330578512	0.736254549347
XT_csp_emvar-eARF	0.476082644628	0.71839742859	0.604276859504	0.694050768323	0.782614325069	0.802481831894	0.499958677686	0.712710263939
XT_ica_phase-low_gamma-dif	0.63254338843	0.933608796901	0.633506198347	0.707777044613	0.828468319559	0.723577688651	0.554194214876	0.77266836407
AB_csp_phase-delta-sync	0.717933884298	0.755155426257	0.724429752066	0.765541892031	0.88617630854	0.622694707254	0.626921487603	0.589350016821
XT_ica_emvar-PDCphs	0.545964876033	0.858423547767	0.701547520661	0.72117959536	0.825011019284	0.856474816034	0.534462809917	0.775511361899
SVC_csp_phase-delta-sync	0.742909090909	0.95154906595	0.82358677686	0.758778847532	0.887311294766	0.847420757347	0.700454545455	0.85237131847
SVC_csp_ilingam-causalindex	0.699989669421	0.59797935315	0.598725206612	0.523740273071	0.581008264463	0.535840589149	0.502190082645	0.692679756553
AB_csp_mvar-COH	0.667892561983	0.996433265149	0.824623966942	0.694584112321	0.871608815427	0.826951643128	0.44	0.680171040157
XT_ica_emvar-eDCphs	0.496966942149	0.758058063694	0.664109504132	0.681008434727	0.792933884298	0.898889917272	0.476095041322	0.732556733034
AB_csp_emvar-eG	0.48702892562	0.883550731826	0.740198347107	0.690738863395	0.874787878788	0.750375645596	0.325	0.595290011316
RF_ica_emvar-S	0.585611570248	0.772027405414	0.692210743802	0.653617401331	0.810203856749	0.731419111934	0.670330578512	0.739987384164
RF_ica_emvar-eDDCphs	0.541169421488	0.704133348808	0.633359504132	0.647658438559	0.754041322314	0.868055555556	0.496652892562	0.717625623146
SVC_ica_ampcorrcoef-high_gamma-eig	0.478545454545	0.633087695273	0.769404958678	0.714063931962	0.713619834711	0.703145710499	0.571487603306	0.701658867786
AB_csp_emvar-DC	0.565950413223	0.976156168969	0.762731404959	0.740289266802	0.860892561983	0.720832476347	0.474256198347	0.652423158088
RF_ica_emvar-Pphs	0.542159090909	0.851028250283	0.708183884298	0.681633990849	0.841154269972	0.866074489236	0.627789256198	0.784768709668
SVC_ica_phase-delta-dif	0.656380165289	0.934060123804	0.703615702479	0.696674498199	0.874231404959	0.867702762923	0.586983471074	0.82013273389
RF_ica_emvar-DCphs	0.544419421488	0.853618597508	0.677466942149	0.765620207352	0.821093663912	0.888714635038	0.38708677686	0.76885096492
AB_ica_xcorr-tpeak	0.581865702479	0.835240929877	0.802342975207	0.579670675745	0.848909090909	0.800974964578	0.571363636364	0.626736244915
RF_ica_PSDlogfcorrcoefeig	0.483539256198	0.615183960333	0.533227272727	0.641079151795	0.642286501377	0.692254844828	0.358181818182	0.627058751567
XT_csp_phase-alpha-sync	0.638297520661	0.789934320448	0.650611570248	0.533474834121	0.858049586777	0.89763014763	0.355165289256	0.73314378995
AB_ica_corrcoefeig	0.660621900826	0.891066059389	0.699252066116	0.480972842913	0.729068870523	0.569287330317	0.527396694215	0.630197036425
XT_ica_phase-low_gamma-sync	0.664716942149	0.931315085935	0.641954545455	0.661472161403	0.84803030303	0.885755176196	0.729111570248	0.79889255895
XT_csp_phase-high_gamma-dif	0.612940082645	0.896154900876	0.647820247934	0.627713725843	0.863669421488	0.773341446136	0.532128099174	0.759977673793
RF_ica_xcorr-ypeak	0.675095041322	0.824842390571	0.686338842975	0.626646437986	0.832476584022	0.769534999314	0.463078512397	0.749014435575
AB_ica_ampcorrcoef-high_gamma	0.430433884298	0.730579359974	0.690188016529	0.728824903606	0.771625344353	0.749797179944	0.616859504132	0.615086169985
AB_ica_emvar-Sphs	0.468061983471	0.983274231236	0.764181818182	0.785398391703	0.905900826446	0.847703562777	0.409008264463	0.672845597455
RF_csp_phase-low_gamma-dif	0.620725206612	0.931257301891	0.597640495868	0.702135708787	0.817013774105	0.675859271448	0.503636363636	0.742591751537
SVC_csp_mvar-GPDC	0.55847107438	0.973995356372	0.825328512397	0.766561990742	0.967256198347	0.847797831254	0.534917355372	0.848593296021
SVC_ica_emvar-S	0.707537190083	0.984232696933	0.822739669421	0.703295442048	0.936187327824	0.769630696101	0.663595041322	0.853625561978
RF_ica_emvar-PDCphs	0.535142561983	0.839000812329	0.64773553719	0.719450026494	0.82726446281	0.953976987065	0.454938016529	0.754754182341
XT_csp_pib	0.641535123967	0.777498425237	0.755685950413	0.60480046256	0.844614325069	0.81453962704	0.709834710744	0.761218001652
SVC_csp_emvar-ePCOH	0.649446280992	0.993453393324	0.869904958678	0.745640635987	0.956011019284	0.849493235523	0.72520661157	0.873393201211
SVC_csp_coher_logf	0.697495867769	0.987574212066	0.883644628099	0.73885926237	0.944126721763	0.910156428539	0.698347107438	0.874268893171
SVC_ica_ampcorrcoef-alpha-eig	0.596355371901	0.682056540996	0.545095041322	0.701855506567	0.777465564738	0.623363156451	0.704256198347	0.708075205676
SVC_csp_emvar-DTF	0.567623966942	0.944341443347	0.87316322314	0.766273690385	0.953190082645	0.905258752685	0.628760330579	0.85550111631
XT_csp_mvar-DTFphs	0.555229338843	0.811324129236	0.70226446281	0.705283151542	0.816986225895	0.861972382193	0.45673553719	0.753848518213
AB_ica_phase-alpha-sync	0.533917355372	0.760114869944	0.609194214876	0.627172616965	0.95252892562	0.709287444582	0.446425619835	0.597211135578
RF_csp_emvar-ePCOH	0.615194214876	0.863008751028	0.766504132231	0.675334972956	0.845650137741	0.827352998309	0.548016528926	0.789571290944
XT_csp_emvar-eDC	0.494752066116	0.794472413937	0.629020661157	0.606279722331	0.786002754821	0.826923076923	0.523450413223	0.72533474019
SVC_csp_phase-high_gamma-sync	0.679518595041	0.997889255402	0.805929752066	0.744145479873	0.964925619835	0.864541912336	0.743016528926	0.86797940178
RF_csp_phase-delta-sync	0.602477272727	0.738042795296	0.620704545455	0.613868576894	0.72641046832	0.790179795695	0.418615702479	0.703451157599
XT_ica_FFTcorrcoefeig	0.512917355372	0.658587689948	0.658452479339	0.570008064812	0.497768595041	0.540856814754	0.524772727273	0.640198259779
SVC_ica_pwling5	0.555619834711	0.437005680191	0.410123966942	0.610535543492	0.572418732782	0.457903411948	0.448305785124	0.572260834327
SVC_csp_ampcorrcoef-alpha	0.752938016529	0.807850036209	0.699324380165	0.700398541669	0.809454545455	0.891548402578	0.538347107438	0.778087439215
RF_ica_pwling1	0.57832231405	0.588334693461	0.671466942149	0.634449809877	0.781842975207	0.606876171214	0.399297520661	0.675093280729
XT_csp_phase-low_gamma-sync	0.654690082645	0.963398492566	0.670609504132	0.679542471898	0.882140495868	0.732713161022	0.661756198347	0.793269336636
RF_ica_mvar-PDCphs	0.535142561983	0.839000812329	0.64773553719	0.719450026494	0.82726446281	0.953976987065	0.454938016529	0.754754182341
SVC_csp_PSDlogfcorrcoef	0.694173553719	0.896758946271	0.800644628099	0.65005708687	0.946484848485	0.896693176105	0.655165289256	0.838889882864
SVC_csp_emvar-ARF	0.552917355372	0.97748714946	0.805309917355	0.778119599159	0.975465564738	0.854369486722	0.546446280992	0.855478790103
RF_ica_cov	0.724200413223	0.839097521715	0.686150826446	0.62620417304	0.826319559229	0.753086578454	0.554979338843	0.760962091323
SVC_ica_emvar-Pphs	0.584138429752	0.959444525741	0.771289256198	0.706826663201	0.957994490358	0.759262591983	0.487851239669	0.836898033459
SVC_csp_emvar-eDDC	0.392818181818	0.799257297553	0.761516528926	0.604217629945	0.917388429752	0.80155343023	0.458595041322	0.783274688809
SVC_ica_ampcorrcoef-alpha	0.673258264463	0.816867428417	0.759138429752	0.695982557345	0.920655647383	0.862359454271	0.603719008264	0.802397620577
RF_csp_emvar-GPDC	0.606838842975	0.890497019684	0.741026859504	0.625844055867	0.788121212121	0.800735008456	0.481776859504	0.764537725174
SVC_ica_emvar-eCOH	0.644204545455	0.964154393638	0.852276859504	0.767278259334	0.945757575758	0.867885586636	0.613016528926	0.856065923479
SVC_csp_phase-delta-dif	0.605950413223	0.931924061709	0.684590909091	0.672861841776	0.875840220386	0.777263586087	0.539132231405	0.802310838915
SVC_csp_ampcorrcoef-alpha-eig	0.70820661157	0.792168201264	0.574553719008	0.778156457348	0.574661157025	0.741185897436	0.415123966942	0.707952640915
SVC_ica_emvar-PCOHphs	0.628834710744	0.971278890049	0.783210743802	0.76999653413	0.951867768595	0.795493109831	0.437107438017	0.853891641435
SVC_ica_emvar-eDPDC	0.488425619835	0.795964445261	0.709570247934	0.685376596716	0.930815426997	0.803234551396	0.320247933884	0.762210218063
XT_csp_ampcorrcoef-alpha-eig	0.551888429752	0.670644833436	0.564626033058	0.691003435876	0.554154269972	0.665524018465	0.513409090909	0.658159846469
RF_csp_phase-beta-dif	0.584231404959	0.876587360204	0.647549586777	0.733747004856	0.81482369146	0.836344211344	0.428078512397	0.7532328654
RF_csp_lmom-5	0.618973140496	0.647004577758	0.594628099174	0.630169061116	0.603267217631	0.618178390237	0.538946280992	0.664646985962
SVC_ica_emvar-ePDCphs	0.523747933884	0.908290955081	0.77491322314	0.742558578194	0.932980716253	0.789285673477	0.388016528926	0.791830978377
SVC_ica_emvar-GPDC	0.553167355372	0.967056414778	0.86505785124	0.775129120302	0.969895316804	0.871446364093	0.565	0.852668669909
XT_csp_emvar-COH	0.582464876033	0.970968350122	0.693731404959	0.680325025244	0.871606060606	0.827412987339	0.551859504132	0.792982613084
XT_ica_emvar-ARF	0.514537190083	0.814768319514	0.633588842975	0.644456974896	0.85752892562	0.854839400795	0.505619834711	0.74943748662
RF_csp_ampcorrcoef-alpha-eig	0.563611570248	0.749953629785	0.564097107438	0.637402630728	0.524476584022	0.737020944742	0.527727272727	0.667593586568
SVC_ica_pwling2	0.644799586777	0.856077106396	0.779617768595	0.723390486855	0.892865013774	0.572331059463	0.65673553719	0.776541502278
AB_csp_PSDcorrcoef	0.55454338843	0.621927831477	0.72341322314	0.701931622394	0.926672176309	0.663290141231	0.505330578512	0.572678839037
SVC_ica_FFTcorrcoefeig	0.52302892562	0.662634101381	0.734847107438	0.588924913936	0.493966942149	0.470001199781	0.517561983471	0.700065067132
XT_ica_emvar-eCOH	0.61730785124	0.960556326229	0.677448347107	0.643850947615	0.860597796143	0.853876719686	0.545599173554	0.77956219225
RF_ica_mvar-DC	0.512605371901	0.8712466503	0.70402892562	0.64765997154	0.822140495868	0.845415409754	0.655289256198	0.766472306328
XT_ica_pwling1	0.61148553719	0.728366901655	0.671030991736	0.590033592274	0.833129476584	0.686615875954	0.479834710744	0.708458038964
SVC_ica_mvar-Hphs	0.576710743802	0.984637234539	0.832847107438	0.819042186964	0.952892561983	0.858601569999	0.615289256198	0.859451631648
RF_ica_mvar-P	0.58245661157	0.831722389483	0.696245867769	0.605733314671	0.850512396694	0.862362310892	0.554876033058	0.763005703887
AB_csp_lmom-6	0.645227272727	0.61695174776	0.588578512397	0.672425575451	0.617391184573	0.675866412999	0.470123966942	0.539272180934
SVC_ica_emvar-DCphs	0.576710743802	0.984637234539	0.832847107438	0.819042186964	0.952892561983	0.858601569999	0.615289256198	0.859451631648
AB_ica_mvar-Hphs	0.512466942149	0.976066115595	0.796227272727	0.816075435983	0.91067768595	0.77302864619	0.469132231405	0.656730281066
XT_csp_cov	0.645425619835	0.856401352778	0.711570247934	0.543580109908	0.822482093664	0.837062651401	0.402045454545	0.741970517173
RF_csp_xcorr-ypeak	0.689559917355	0.806659423611	0.744167355372	0.655213200964	0.816573002755	0.718874262992	0.497603305785	0.776283374622
AB_ica_emvar-ePCOHphs	0.501070247934	0.977053078884	0.741194214876	0.73393592807	0.890611570248	0.814735305544	0.494690082645	0.683572804844
XT_ica_emvar-Hphs	0.619378099174	0.864899797933	0.726033057851	0.712679150462	0.82041046832	0.823095205448	0.572148760331	0.779767027556
AB_ica_emvar-PCOHphs	0.522041322314	0.982445187989	0.70452892562	0.793506226901	0.909443526171	0.867150006856	0.532169421488	0.711523610729
AB_ica_emvar-PDCphs	0.579805785124	0.990921446439	0.782504132231	0.828378839534	0.908308539945	0.872750411353	0.537892561983	0.694572820136
XT_csp_FFTcorrcoef	0.526946280992	0.869786814352	0.638188016529	0.563946625609	0.655402203857	0.614767585356	0.631012396694	0.70465539652
AB_csp_lmom-1	0.439597107438	0.770279364155	0.533301652893	0.609368278629	0.636479338843	0.501956785045	0.629380165289	0.556605575435
AB_csp_mvar-Hphs	0.532772727273	0.903234752704	0.785053719008	0.841531314464	0.915900826446	0.811518750857	0.478595041322	0.671318316665
XT_csp_emvar-H	0.570962809917	0.827233796999	0.684175619835	0.678518973969	0.857564738292	0.897448752228	0.452623966942	0.767798804172
AB_ica_emvar-eP	0.571190082645	0.939597777701	0.673533057851	0.704971989776	0.821818181818	0.802668940537	0.48382231405	0.650100773771
AB_ica_emvar-eG	0.549896694215	0.907382631339	0.782392561983	0.72201966881	0.841327823691	0.879997657571	0.543223140496	0.653185231061
RF_ica_ampcorrcoef-beta	0.535907024793	0.562834353659	0.626051652893	0.647999593427	0.749906336088	0.838403834727	0.702438016529	0.697469110316
RF_csp_emvar-H	0.568146694215	0.88259372059	0.710661157025	0.680357584422	0.883338842975	0.781405685817	0.452768595041	0.770445224333
XT_csp_mvar-PDC	0.538688016529	0.827042005252	0.708747933884	0.653006741783	0.809278236915	0.801681978153	0.401095041322	0.747209453467
AB_ica_lmom-1	0.515311983471	0.752804424286	0.517314049587	0.541574337902	0.640639118457	0.478719605558	0.642479338843	0.568475165917
AB_ica_emvar-ePDC	0.589636363636	0.905143351758	0.829466942149	0.741396878718	0.904964187328	0.842083161936	0.554132231405	0.674253830627
AB_ica_corrcoef	0.73073553719	0.934986246214	0.794227272727	0.613445474208	0.868393939394	0.619038233009	0.43902892562	0.639933250757
SVC_ica_emvar-H	0.597411157025	0.968600584861	0.857185950413	0.766775541625	0.978931129477	0.902266442708	0.558801652893	0.853527770132
AB_ica_ampcorrcoef-theta	0.593780991736	0.693374941131	0.767109504132	0.61683236189	0.687548209366	0.729330922346	0.603553719008	0.61106385907
XT_csp_mvar-GPDCphs	0.511384297521	0.834993942536	0.659287190083	0.678410998804	0.792280991736	0.873443141825	0.482417355372	0.736216166621
AB_csp_emvar-H	0.533165289256	0.953000125823	0.80494214876	0.775662064392	0.897388429752	0.753262260615	0.465847107438	0.634271492798
AB_csp_mvar-DC	0.549140495868	0.966392958314	0.717276859504	0.74133515958	0.860892561983	0.720832476347	0.474256198347	0.641914548735
XT_csp_mvar-ARF	0.546119834711	0.780149342169	0.642869834711	0.678940710303	0.832550964187	0.856359122903	0.649070247934	0.759705095269
XT_csp_emvar-eDCphs	0.487181818182	0.679725063326	0.644681818182	0.653992348427	0.804242424242	0.807689451072	0.398801652893	0.706235281524
SVC_csp_FFTcorrcoef	0.535392561983	0.946386613902	0.810229338843	0.757966401061	0.658614325069	0.591617532794	0.730785123967	0.789154509588
RF_csp_ilingam-causalorder	0.542712809917	0.558284254696	0.516314049587	0.546313881141	0.5291184573	0.55920917318	0.536983471074	0.620106355323
AB_ica_emvar-eDC	0.619652892562	0.966320481741	0.784644628099	0.687411595333	0.837173553719	0.872763266146	0.49076446281	0.658998455516
SVC_ica_phase-high_gamma-sync	0.671533057851	0.993442743705	0.858092975207	0.758217909881	0.94255922865	0.899351261484	0.63632231405	0.871677676851
SVC_csp_ampcorrcoef-high_gamma-eig	0.535425619835	0.653850236579	0.665487603306	0.729573264816	0.704391184573	0.758819815805	0.414421487603	0.689517081078
AB_csp_emvar-PDCphs	0.547202479339	0.96702380032	0.729301652893	0.798742822484	0.917983471074	0.755703242836	0.431694214876	0.666357158149
XT_ica_emvar-eP	0.563900826446	0.835987167406	0.717216942149	0.65791424639	0.889581267218	0.864414792724	0.575888429752	0.778710126311
RF_ica_emvar-H	0.5225	0.927317781077	0.722448347107	0.673308605687	0.843371900826	0.822381050322	0.492252066116	0.765418692846
AB_csp_emvar-eARF	0.500231404959	0.858422734254	0.795231404959	0.785433050398	0.838104683196	0.699967720188	0.572479338843	0.632409395357
SVC_ica_phase-beta-sync	0.768396694215	0.984497408987	0.705276859504	0.698137628345	0.966380165289	0.912587412587	0.511404958678	0.846793360247
RF_csp_spearman	0.640010330579	0.864588740316	0.665301652893	0.600543308372	0.759220385675	0.725013140454	0.408037190083	0.726610698229
RF_csp_coher_logf	0.557384297521	0.966416229704	0.693508264463	0.652852210658	0.840187327824	0.864340520591	0.60076446281	0.789016576444
XT_ica_mvar-PDC	0.510896694215	0.845942687498	0.666902892562	0.622702545081	0.863763085399	0.853639620184	0.443099173554	0.751470318378
AB_csp_phase-alpha-sync	0.624404958678	0.745105612665	0.704082644628	0.650028126864	0.919933884298	0.803971559486	0.453181818182	0.657335458911
SVC_ica_ampcorrcoef-theta-eig	0.473012396694	0.744719736544	0.702157024793	0.73523569579	0.707239669421	0.799328122858	0.771983471074	0.749162843686
RF_csp_emvar-GPDCphs	0.485154958678	0.853363622953	0.668935950413	0.724481402611	0.815212121212	0.889992972714	0.548491735537	0.760860247117
XT_ica_mvar-COH	0.623268595041	0.964657785345	0.684123966942	0.624723280312	0.878082644628	0.872237647973	0.48576446281	0.791623237606
RF_csp_xcorr-tpeak	0.617247933884	0.760370534753	0.70795661157	0.616495039474	0.771655647383	0.734418563463	0.394958677686	0.729538719149
AB_csp_ampcorrcoef-alpha-eig	0.606588842975	0.662111949582	0.557613636364	0.714366662334	0.586515151515	0.715430606975	0.665371900826	0.586403874973
XT_csp_ampcorrcoef-beta-eig	0.466838842975	0.403348250031	0.484301652893	0.763079958276	0.583349862259	0.638947449609	0.423863636364	0.580850460287
SVC_csp_xcorr-tpeak	0.417070247934	0.544556279686	0.716685950413	0.640861468529	0.572096418733	0.689242538507	0.491446280992	0.633951662232
RF_csp_FFTcorrcoef	0.520136363636	0.827038085601	0.602188016529	0.619919785116	0.638782369146	0.451517436812	0.627665289256	0.680718873291
AB_csp_mvar-DTF	0.485103305785	0.974521871556	0.766285123967	0.684109721431	0.881994490358	0.766822638146	0.464090909091	0.615943205799
XT_ica_emvar-eCOHphs	0.545173553719	0.921784342654	0.761392561983	0.669363912967	0.832917355372	0.843991384433	0.481487603306	0.782503211304
