	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
"[""cln,raw,dwn_feat_ilingam-causalindex_"", ""cln,csp,dwn_feat_pwling5_""]"	0.699289256198	0.74737018509	0.598090909091	0.744774235259	0.561900826446	0.538690068102	0.489070247934	0.681423219256
"[""cln,raw,dwn_feat_ilingam-causalorder_"", ""cln,ica,dwn_feat_pwling5_""]"	0.66723553719	0.414355173467	0.569888429752	0.619605424086	0.577972451791	0.449319267334	0.504876033058	0.634425023702
"[""cln,raw,dwn_feat_mvar-COHphs_"", ""cln,raw,dwn_feat_xcorr-tpeak_""]"	0.514493801653	0.763244477384	0.459590909091	0.556165648567	0.559225895317	0.438195587093	0.662892561983	0.626274811145
"[""cln,raw,dwn_feat_ampcorrcoef-high_gamma_"", ""cln,csp,dwn_feat_pwling5_""]"	0.581863636364	0.786564159812	0.678938016529	0.677510339289	0.635217630854	0.340303487362	0.376198347107	0.667721427042
"[""cln,csp,dwn_feat_ilingam-causalorder_"", ""cln,raw,dwn_feat_PSDcorrcoefeig_""]"	0.541917355372	0.592079439649	0.522900826446	0.622870939684	0.51885399449	0.646060434663	0.697314049587	0.657010046793
"[""cln,csp,dwn_feat_ilingam-causalorder_"", ""cln,ica,dwn_feat_FFT_""]"	0.559518595041	0.498480826939	0.501654958678	0.504450043157	0.580159779614	0.521624617213	0.495785123967	0.667786723553
"[""cln,ica,dwn_feat_FFT_"", ""cln,csp,dwn_feat_pwling5_""]"	0.580330578512	0.593274563543	0.43457231405	0.664652096684	0.460851239669	0.506777332145	0.440433884298	0.618317659112
"[""cln,raw,dwn_feat_ampcorrcoef-high_gamma_"", ""cln,csp,dwn_feat_PSDlogfcorrcoefeig_""]"	0.507818181818	0.74828277361	0.63441322314	0.713047765681	0.671724517906	0.395879039261	0.284752066116	0.667226809799
"[""cln,raw,dwn_feat_pwling5_"", ""cln,ica,dwn_feat_ampcorrcoef-beta-eig_""]"	0.458983471074	0.620593596936	0.799053719008	0.720288800243	0.849636363636	0.7268028132	0.405371900826	0.733348013579
"[""cln,raw,dwn_feat_ilingam-causalorder_"", ""cln,csp,dwn_feat_ilingam-causalorder_""]"	0.682289256198	0.465505662639	0.502797520661	0.606925673762	0.539123966942	0.42252702363	0.498099173554	0.682326742515
"[""cln,csp,dwn_feat_PSDlogfcorrcoefeig_"", ""cln,ica,dwn_feat_FFT_""]"	0.469904958678	0.621564684404	0.662739669421	0.624722980381	0.688292011019	0.606896167558	0.259297520661	0.671180230602
"[""cln,raw,dwn_feat_mvar-S_"", ""cln,raw,dwn_feat_mvar-COHphs_""]"	0.679309917355	0.939868899248	0.854357438017	0.710098910584	0.933564738292	0.391032782577	0.449421487603	0.80670764902
"[""cln,raw,dwn_feat_ampcorrcoef-high_gamma_"", ""cln,raw,dwn_feat_mvar-S_""]"	0.686938016529	0.933819225481	0.854712809917	0.716813466236	0.935443526171	0.384241167329	0.533636363636	0.808885830504
"[""cln,raw,dwn_feat_mvar-S_"", ""cln,ica,dwn_feat_ilingam-causalindex_""]"	0.682417355372	0.943896082202	0.858171487603	0.709412901699	0.930253443526	0.391054207231	0.48847107438	0.806273970089
"[""cln,ica,dwn_feat_PSDcorrcoefeig_"", ""cln,raw,dwn_feat_ilingam-causalorder_""]"	0.580669421488	0.459310370126	0.567826446281	0.715534060499	0.448622589532	0.793467765894	0.350165289256	0.648230265774
"[""cln,raw,dwn_feat_mvar-S_"", ""cln,csp,dwn_feat_pwling5_""]"	0.681181818182	0.947208310884	0.858287190083	0.712535383528	0.9348815427	0.491874342977	0.454049586777	0.804172706976
"[""cln,csp,dwn_feat_ilingam-causalorder_"", ""cln,raw,dwn_feat_FFT_""]"	0.559518595041	0.498480826939	0.501654958678	0.504450043157	0.580159779614	0.521624617213	0.495785123967	0.667786723553
"[""cln,csp,dwn_feat_FFT_"", ""cln,raw,dwn_feat_mvar-S_""]"	0.679309917355	0.939868899248	0.854357438017	0.710098910584	0.933564738292	0.391032782577	0.449421487603	0.80670764902
"[""cln,raw,dwn_feat_mvar-S_"", ""cln,raw,dwn_feat_ampcorrcoef-high_gamma_""]"	0.686938016529	0.933819225481	0.854712809917	0.716813466236	0.935443526171	0.384241167329	0.533636363636	0.808885830504
"[""cln,ica,dwn_feat_ilingam-causalindex_"", ""cln,raw,dwn_feat_ilingam-causalindex_""]"	0.617311983471	0.631682192102	0.628111570248	0.63642552213	0.558203856749	0.383916940902	0.416859504132	0.67380157201
"[""cln,raw,dwn_feat_xcorr-tpeak_"", ""cln,raw,dwn_feat_FFT_""]"	0.514493801653	0.763244477384	0.459590909091	0.556165648567	0.559225895317	0.438195587093	0.662892561983	0.626274811145
"[""cln,ica,dwn_feat_PSDcorrcoefeig_"", ""cln,raw,dwn_feat_xcorr-tpeak_""]"	0.466225206612	0.774013879806	0.508185950413	0.579090009298	0.563052341598	0.785017882444	0.617396694215	0.652576841912
"[""cln,raw,dwn_feat_mvar-S_"", ""cln,ica,dwn_feat_PSDcorrcoefeig_""]"	0.685008264463	0.940356513741	0.85430785124	0.702255214634	0.940011019284	0.607847422186	0.583140495868	0.82721664067
"[""cln,raw,dwn_feat_mvar-S_"", ""cln,csp,dwn_feat_ilingam-causalorder_""]"	0.670797520661	0.938739793129	0.846855371901	0.707692097484	0.936732782369	0.390988504959	0.48305785124	0.806610315931
