	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
best_feats_combo_22	0.613227272727	0.99202599927	0.888760330579	0.79252598569	0.981564738292	0.914697026829	0.558512396694	0.873130638897
best_feats_combo_44	0.62322107438	0.993577244447	0.874268595041	0.773436709557	0.978	0.922012831939	0.594752066116	0.86921552436
best_feats_combo_48	0.606834710744	0.994075459255	0.893136363636	0.773225191539	0.980426997245	0.917726472874	0.616900826446	0.870470226626
best_feats_combo_55	0.621227272727	0.994058646662	0.885090909091	0.773941593434	0.981575757576	0.911547602724	0.609958677686	0.86940973178
best_feats_combo_31	0.609880165289	0.993973794838	0.883867768595	0.781984410252	0.981741046832	0.909439416792	0.592975206612	0.868548796526
best_feats_combo_46	0.610665289256	0.993493132179	0.884053719008	0.7807665237	0.980931129477	0.916833778966	0.616239669421	0.8704318439
best_feats_combo_28	0.596632231405	0.992018800916	0.900925619835	0.782661354555	0.981404958678	0.913864321953	0.584876033058	0.872047512004
best_feats_combo_34	0.611516528926	0.993691974368	0.878444214876	0.780863867977	0.980754820937	0.919986059692	0.605888429752	0.87113909533
best_feats_combo_42	0.629685950413	0.995125432789	0.878196280992	0.767787475547	0.980341597796	0.914946981123	0.60847107438	0.868609429
best_5_feats_per_subj_fs_bagging	0.802376033058	0.968080649117	0.84617768595	0.906063923305	0.985537190083	0.90564738292	0.506198347107	0.913671280803
SVC_best_for_each_subject_in_batchall_linear_kernel_with_Fs	0.644270661157	1.0	0.862898760331	0.823814722614	0.983112947658	0.707843422917	0.39632231405	0.83752767838
all_best_10feats_parallel	0.776761407356	0.992938747578	0.829260233918	0.721155325166	0.942111906228	0.885216826886	0.576225569406	0.870631702178
SVC_combo5_with_10feats	0.745149392121	0.99122429552	0.894934518313	0.707176820152	0.948294911255	0.905032279066	0.466505655586	0.861380812448
SVC_10feats_where_applicable_best_for_each_subject_in_batchall_with_FS_linear_kernel	0.647099088181	0.998269532954	0.847039146661	0.782194241585	0.911120883349	0.695037744407	0.35243459526	0.822796172068
all_best_10feats	0.687156432749	0.996121872401	0.827649796091	0.774952975797	0.939338693957	0.890396269027	0.464560634041	0.860979775222
best_5_feats_per_subj_fs_removed_for_buf	0.598367768595	0.995476672996	0.851448347107	0.766321312765	0.980848484848	0.886112253759	0.69632231405	0.860117671346
best_predicted_sc_td_h5	0.581330578512	0.534138388642	0.613140495868	0.65626649204	0.58826446281	0.680384158325	0.590661157025	0.628996314647
best_predicted_xc_td_h5	0.727326446281	0.949405115249	0.79302892562	0.682588937878	0.952688705234	0.862962201197	0.738760330579	0.858477612625
best_actual_sc_td_h5	0.588152892562	0.719463401204	0.638801652893	0.630726999457	0.740280991736	0.687572843823	0.578016528926	0.682174740802
best_actual_xc_td_h5	0.496415289256	0.671194891181	0.674772727273	0.748082441039	0.692798898072	0.738746343526	0.868925619835	0.742964950913
best_5_feats_per_subj_fs	0.602520661157	0.995676254742	0.872526859504	0.773453105786	0.981355371901	0.872926093514	0.691157024793	0.863211380249
best_actual_xc_fd_h5	0.719851239669	0.953908400262	0.878115702479	0.727103066295	0.864253443526	0.886432195256	0.752190082645	0.84582018228
best_predicted_cm_td_h5	0.479475206612	0.780683326878	0.761433884298	0.650426435253	0.880038567493	0.428795877325	0.355495867769	0.643816711013
best_predicted_sc_fd_h5	0.824646694215	0.951239906528	0.835995867769	0.751956983227	0.866699724518	0.929597159377	0.515619834711	0.862114337707
best_actual_sc_fd_h5	0.818929752066	0.968098031319	0.774384297521	0.779759688605	0.84258953168	0.884401138078	0.74305785124	0.849172477597
best_predicted_xc_fd_h5	0.629231404959	0.993654897917	0.870863636364	0.788148525839	0.97714600551	0.864447643859	0.718595041322	0.876024711747
best_predicted_cm_fd_h5	0.581516528926	0.991293098416	0.864458677686	0.788668972803	0.981983471074	0.89938696924	0.574462809917	0.863267578065
best_actual_cm_fd_h5	0.610516528926	0.993793096444	0.815708677686	0.803209761755	0.980578512397	0.855476427168	0.623966942149	0.866538826192
best_actual_cm_tdfd_h5	0.605993801653	0.99405120179	0.821673553719	0.793071026997	0.981702479339	0.856242001463	0.616280991736	0.865645166223
best_actual_cm_td_h5	0.75808677686	0.997992497541	0.759464876033	0.808187116963	0.925746556474	0.884605386444	0.628140495868	0.874512493501
